LocationType,Location,Category,TimeFrame,DataFormat,Data
State,South Dakota,Physical abuse,2016,Percent,0.11
State,South Dakota,Sexual abuse,2016,Percent,0.04
State,South Dakota,Emotional abuse,2017,Number,18
State,South Dakota,Medical neglect,2017,Number,N.R.
State,South Dakota,Neglect,2017,Number,1189
State,South Dakota,Other/missing maltreatment type,2017,Number,N.R.
State,South Dakota,Physical abuse,2017,Number,150
State,South Dakota,Sexual abuse,2017,Number,57
State,South Dakota,Emotional abuse,2017,Percent,0.01
State,South Dakota,Medical neglect,2017,Percent,N.R.
State,South Dakota,Neglect,2017,Percent,0.9
State,South Dakota,Other/missing maltreatment type,2017,Percent,N.R.
State,South Dakota,Physical abuse,2017,Percent,0.11
State,South Dakota,Sexual abuse,2017,Percent,0.04
State,South Dakota,Sexual abuse,2022,Percent,0.06
State,South Dakota,Medical neglect,2022,Percent,N.R.
State,South Dakota,Neglect,2022,Percent,0.9
State,South Dakota,Physical abuse,2022,Percent,0.11
State,South Dakota,Other/missing maltreatment type,2022,Percent,N.R.
State,South Dakota,Emotional abuse,2022,Percent,0.02
State,South Dakota,Emotional abuse,2022,Number,28
State,South Dakota,Other/missing maltreatment type,2022,Number,N.R.
State,South Dakota,Physical abuse,2022,Number,151
State,South Dakota,Neglect,2022,Number,1287
State,South Dakota,Medical neglect,2022,Number,N.R.
State,South Dakota,Sexual abuse,2022,Number,80
State,South Dakota,Emotional abuse,2019,Number,19
State,South Dakota,Medical neglect,2019,Number,N.R.
State,South Dakota,Neglect,2019,Number,1409
State,South Dakota,Other/missing maltreatment type,2019,Number,N.R.
State,South Dakota,Physical abuse,2019,Number,141
State,South Dakota,Sexual abuse,2019,Number,59
State,South Dakota,Sexual abuse,2019,Percent,0.04
State,South Dakota,Physical abuse,2019,Percent,0.09
State,South Dakota,Other/missing maltreatment type,2019,Percent,N.R.
State,South Dakota,Neglect,2019,Percent,0.92
State,South Dakota,Medical neglect,2019,Percent,N.R.
State,South Dakota,Emotional abuse,2019,Percent,0.01
State,South Dakota,Sexual abuse,2021,Percent,0.06
State,South Dakota,Physical abuse,2021,Percent,0.09
State,South Dakota,Other/missing maltreatment type,2021,Percent,N.R.
State,South Dakota,Neglect,2021,Percent,0.9
State,South Dakota,Medical neglect,2021,Percent,N.R.
State,South Dakota,Emotional abuse,2021,Percent,0.04
State,South Dakota,Emotional abuse,2021,Number,57
State,South Dakota,Medical neglect,2021,Number,N.R.
State,South Dakota,Neglect,2021,Number,1302
State,South Dakota,Other/missing maltreatment type,2021,Number,N.R.
State,South Dakota,Physical abuse,2021,Number,136
State,South Dakota,Sexual abuse,2021,Number,80
State,Tennessee,Emotional abuse,2021,Number,294
State,Tennessee,Medical neglect,2021,Number,106
State,Tennessee,Neglect,2021,Number,1748
State,Tennessee,Other/missing maltreatment type,2021,Number,3
State,Tennessee,Physical abuse,2021,Number,4383
State,Tennessee,Sexual abuse,2021,Number,2355
State,Tennessee,Sexual abuse,2021,Percent,0.31
State,Tennessee,Physical abuse,2021,Percent,0.57
State,Tennessee,Other/missing maltreatment type,2021,Percent,<.5%
State,Tennessee,Neglect,2021,Percent,0.23
State,Tennessee,Medical neglect,2021,Percent,0.01
State,Tennessee,Emotional abuse,2021,Percent,0.04
State,Tennessee,Sexual abuse,2019,Percent,0.25
State,Tennessee,Physical abuse,2019,Percent,0.6
State,Tennessee,Other/missing maltreatment type,2019,Percent,N.R.
State,Tennessee,Neglect,2019,Percent,0.25
State,Tennessee,Medical neglect,2019,Percent,0.01
State,Tennessee,Emotional abuse,2019,Percent,0.04
State,Tennessee,Emotional abuse,2019,Number,387
State,Tennessee,Medical neglect,2019,Number,144
State,Tennessee,Neglect,2019,Number,2435
State,Tennessee,Other/missing maltreatment type,2019,Number,N.R.
State,Tennessee,Physical abuse,2019,Number,5869
State,Tennessee,Sexual abuse,2019,Number,2426
State,Tennessee,Physical abuse,2022,Number,3527
State,Tennessee,Neglect,2022,Number,1672
State,Tennessee,Medical neglect,2022,Number,86
State,Tennessee,Sexual abuse,2022,Number,2429
State,Tennessee,Emotional abuse,2022,Number,169
State,Tennessee,Other/missing maltreatment type,2022,Number,N.R.
State,Tennessee,Other/missing maltreatment type,2022,Percent,N.R.
State,Tennessee,Emotional abuse,2022,Percent,0.02
State,Tennessee,Sexual abuse,2022,Percent,0.36
State,Tennessee,Medical neglect,2022,Percent,0.01
State,Tennessee,Neglect,2022,Percent,0.24
State,Tennessee,Physical abuse,2022,Percent,0.52
State,Tennessee,Emotional abuse,2017,Percent,0.02
State,Tennessee,Medical neglect,2017,Percent,0.02
State,Tennessee,Neglect,2017,Percent,0.25
State,Tennessee,Other/missing maltreatment type,2017,Percent,N.R.
State,Tennessee,Physical abuse,2017,Percent,0.6
State,Tennessee,Sexual abuse,2017,Percent,0.28
State,Tennessee,Emotional abuse,2017,Number,196
State,Tennessee,Medical neglect,2017,Number,133
State,Tennessee,Neglect,2017,Number,2183
State,Tennessee,Other/missing maltreatment type,2017,Number,N.R.
State,Tennessee,Physical abuse,2017,Number,5328
State,Tennessee,Sexual abuse,2017,Number,2492
State,Tennessee,Emotional abuse,2016,Number,260
State,Tennessee,Medical neglect,2016,Number,143
State,Tennessee,Neglect,2016,Number,2452
State,Tennessee,Other/missing maltreatment type,2016,Number,N.R.
State,Tennessee,Physical abuse,2016,Number,5719
State,Tennessee,Sexual abuse,2016,Number,2594
State,Tennessee,Sexual abuse,2020,Percent,0.27
State,Tennessee,Physical abuse,2020,Percent,0.59
State,Tennessee,Other/missing maltreatment type,2020,Percent,N.R.
State,Tennessee,Neglect,2020,Percent,0.25
State,Tennessee,Medical neglect,2020,Percent,0.01
State,Tennessee,Emotional abuse,2020,Percent,0.05
State,Tennessee,Emotional abuse,2020,Number,460
State,Tennessee,Medical neglect,2020,Number,125
State,Tennessee,Neglect,2020,Number,2174
State,Tennessee,Other/missing maltreatment type,2020,Number,N.R.
State,Tennessee,Physical abuse,2020,Number,5029
State,Tennessee,Sexual abuse,2020,Number,2281
State,Tennessee,Emotional abuse,2016,Percent,0.03
State,Tennessee,Medical neglect,2016,Percent,0.02
State,Tennessee,Neglect,2016,Percent,0.26
State,Tennessee,Other/missing maltreatment type,2016,Percent,N.R.
State,Tennessee,Physical abuse,2016,Percent,0.61
State,Tennessee,Sexual abuse,2016,Percent,0.28
State,Tennessee,Emotional abuse,2015,Number,331
State,Tennessee,Medical neglect,2015,Number,172
State,Tennessee,Neglect,2015,Number,7492
State,Tennessee,Other/missing maltreatment type,2015,Number,N.R.
State,Tennessee,Physical abuse,2015,Number,1409
State,Tennessee,Sexual abuse,2015,Number,2608
State,Tennessee,Emotional abuse,2015,Percent,0.03
State,Tennessee,Medical neglect,2015,Percent,0.02
State,Tennessee,Neglect,2015,Percent,0.68
State,Tennessee,Other/missing maltreatment type,2015,Percent,N.R.
State,Tennessee,Physical abuse,2015,Percent,0.13
State,Tennessee,Sexual abuse,2015,Percent,0.24
State,Tennessee,Sexual abuse,2018,Percent,0.27
State,Tennessee,Physical abuse,2018,Percent,0.61
State,Tennessee,Other/missing maltreatment type,2018,Percent,N.R.
State,Tennessee,Neglect,2018,Percent,0.22
State,Tennessee,Medical neglect,2018,Percent,0.02
State,Tennessee,Emotional abuse,2018,Percent,0.03
State,Tennessee,Emotional abuse,2018,Number,280
State,Tennessee,Medical neglect,2018,Number,167
State,Tennessee,Neglect,2018,Number,1986
State,Tennessee,Other/missing maltreatment type,2018,Number,N.R.
State,Tennessee,Physical abuse,2018,Number,5553
State,Tennessee,Sexual abuse,2018,Number,2482
State,Texas,Emotional abuse,2018,Number,346
State,Texas,Medical neglect,2018,Number,1152
State,Texas,Neglect,2018,Number,52534
State,Texas,Other/missing maltreatment type,2018,Number,11
State,Texas,Physical abuse,2018,Number,8084
State,Texas,Sexual abuse,2018,Number,6494
State,Texas,Sexual abuse,2018,Percent,0.1
State,Texas,Physical abuse,2018,Percent,0.13
State,Texas,Other/missing maltreatment type,2018,Percent,<.5%
State,Texas,Neglect,2018,Percent,0.84
State,Texas,Medical neglect,2018,Percent,0.02
State,Texas,Emotional abuse,2018,Percent,0.01
State,Texas,Emotional abuse,2015,Number,394
State,Texas,Medical neglect,2015,Number,1435
State,Texas,Neglect,2015,Number,51934
State,Texas,Other/missing maltreatment type,2015,Number,2
State,Texas,Physical abuse,2015,Number,10349
State,Texas,Sexual abuse,2015,Number,5712
State,Texas,Emotional abuse,2015,Percent,0.01
State,Texas,Medical neglect,2015,Percent,0.02
State,Texas,Neglect,2015,Percent,0.82
State,Texas,Other/missing maltreatment type,2015,Percent,<.5%
State,Texas,Physical abuse,2015,Percent,0.16
State,Texas,Sexual abuse,2015,Percent,0.09
State,Texas,Emotional abuse,2020,Number,322
State,Texas,Medical neglect,2020,Number,947
State,Texas,Neglect,2020,Number,54687
State,Texas,Other/missing maltreatment type,2020,Number,4
State,Texas,Physical abuse,2020,Number,7292
State,Texas,Sexual abuse,2020,Number,6571
State,Texas,Sexual abuse,2020,Percent,0.1
State,Texas,Physical abuse,2020,Percent,0.11
State,Texas,Other/missing maltreatment type,2020,Percent,<.5%
State,Texas,Neglect,2020,Percent,0.85
State,Texas,Medical neglect,2020,Percent,0.01
State,Texas,Emotional abuse,2020,Percent,<.5%
State,Texas,Emotional abuse,2016,Number,335
State,Texas,Medical neglect,2016,Number,1187
State,Texas,Neglect,2016,Number,46932
State,Texas,Other/missing maltreatment type,2016,Number,4
State,Texas,Physical abuse,2016,Number,8183
State,Texas,Sexual abuse,2016,Number,5685
State,Texas,Emotional abuse,2016,Percent,0.01
State,Texas,Medical neglect,2016,Percent,0.02
State,Texas,Neglect,2016,Percent,0.82
State,Texas,Other/missing maltreatment type,2016,Percent,<.5%
State,Texas,Physical abuse,2016,Percent,0.14
State,Texas,Sexual abuse,2016,Percent,0.1
State,Texas,Emotional abuse,2017,Percent,0.01
State,Texas,Medical neglect,2017,Percent,0.02
State,Texas,Neglect,2017,Percent,0.83
State,Texas,Other/missing maltreatment type,2017,Percent,<.5%
State,Texas,Physical abuse,2017,Percent,0.14
State,Texas,Sexual abuse,2017,Percent,0.1
State,Texas,Emotional abuse,2017,Number,375
State,Texas,Medical neglect,2017,Number,1148
State,Texas,Neglect,2017,Number,50421
State,Texas,Other/missing maltreatment type,2017,Number,3
State,Texas,Physical abuse,2017,Number,8646
State,Texas,Sexual abuse,2017,Number,6094
State,Texas,Sexual abuse,2022,Percent,0.13
State,Texas,Medical neglect,2022,Percent,0.02
State,Texas,Neglect,2022,Percent,0.81
State,Texas,Physical abuse,2022,Percent,0.12
State,Texas,Other/missing maltreatment type,2022,Percent,<.5%
State,Texas,Emotional abuse,2022,Percent,0.01
State,Texas,Physical abuse,2022,Number,6309
State,Texas,Neglect,2022,Number,43411
State,Texas,Medical neglect,2022,Number,823
State,Texas,Sexual abuse,2022,Number,7140
State,Texas,Emotional abuse,2019,Number,355
State,Texas,Medical neglect,2019,Number,1118
State,Texas,Neglect,2019,Number,53027
State,Texas,Other/missing maltreatment type,2019,Number,6
State,Texas,Physical abuse,2019,Number,7685
State,Texas,Sexual abuse,2019,Number,6915
State,Texas,Sexual abuse,2019,Percent,0.11
State,Texas,Physical abuse,2019,Percent,0.12
State,Texas,Other/missing maltreatment type,2019,Percent,<.5%
State,Texas,Neglect,2019,Percent,0.83
State,Texas,Medical neglect,2019,Percent,0.02
State,Texas,Emotional abuse,2019,Percent,0.01
State,Texas,Emotional abuse,2022,Number,308
State,Texas,Other/missing maltreatment type,2022,Number,2
State,Texas,Sexual abuse,2021,Percent,0.12
State,Texas,Physical abuse,2021,Percent,0.11
State,Texas,Other/missing maltreatment type,2021,Percent,<.5%
State,Texas,Neglect,2021,Percent,0.84
State,Texas,Medical neglect,2021,Percent,0.01
State,Texas,Emotional abuse,2021,Percent,0.01
State,Texas,Emotional abuse,2021,Number,329
State,Texas,Medical neglect,2021,Number,927
State,Texas,Neglect,2021,Number,54153
State,Texas,Other/missing maltreatment type,2021,Number,1
State,Texas,Physical abuse,2021,Number,6968
State,Texas,Sexual abuse,2021,Number,7562
State,Utah,Emotional abuse,2021,Number,3561
State,Utah,Medical neglect,2021,Number,47
State,Utah,Neglect,2021,Number,2405
State,Utah,Other/missing maltreatment type,2021,Number,96
State,Utah,Physical abuse,2021,Number,3786
State,Utah,Sexual abuse,2021,Number,1331
State,Utah,Sexual abuse,2021,Percent,0.14
State,Utah,Physical abuse,2021,Percent,0.41
State,Utah,Other/missing maltreatment type,2021,Percent,0.01
State,Utah,Neglect,2021,Percent,0.26
State,Utah,Medical neglect,2021,Percent,0.01
State,Utah,Emotional abuse,2021,Percent,0.39
State,Utah,Sexual abuse,2019,Percent,0.17
State,Utah,Physical abuse,2019,Percent,0.43
State,Utah,Other/missing maltreatment type,2019,Percent,0.01
State,Utah,Neglect,2019,Percent,0.28
State,Utah,Medical neglect,2019,Percent,<.5%
State,Utah,Emotional abuse,2019,Percent,0.31
State,Utah,Emotional abuse,2019,Number,3241
State,Utah,Medical neglect,2019,Number,42
State,Utah,Neglect,2019,Number,2939
State,Utah,Other/missing maltreatment type,2019,Number,141
State,Utah,Physical abuse,2019,Number,4555
State,Utah,Sexual abuse,2019,Number,1840
State,Utah,Physical abuse,2022,Number,3485
State,Utah,Neglect,2022,Number,2150
State,Utah,Medical neglect,2022,Number,36
State,Utah,Sexual abuse,2022,Number,1684
State,Utah,Emotional abuse,2022,Number,3233
State,Utah,Other/missing maltreatment type,2022,Number,102
State,Utah,Other/missing maltreatment type,2022,Percent,0.01
State,Utah,Emotional abuse,2022,Percent,0.37
State,Utah,Sexual abuse,2022,Percent,0.19
State,Utah,Medical neglect,2022,Percent,<.5%
State,Utah,Neglect,2022,Percent,0.25
State,Utah,Physical abuse,2022,Percent,0.4
State,Utah,Emotional abuse,2017,Percent,0.28
State,Utah,Medical neglect,2017,Percent,<.5%
State,Utah,Neglect,2017,Percent,0.29
State,Utah,Other/missing maltreatment type,2017,Percent,0.01
State,Utah,Physical abuse,2017,Percent,0.45
State,Utah,Sexual abuse,2017,Percent,0.17
State,Utah,Emotional abuse,2016,Percent,0.3
State,Utah,Medical neglect,2016,Percent,<.5%
State,Utah,Neglect,2016,Percent,0.28
State,Utah,Other/missing maltreatment type,2016,Percent,0.02
State,Utah,Physical abuse,2016,Percent,0.45
State,Utah,Sexual abuse,2016,Percent,0.17
State,Utah,Emotional abuse,2016,Number,2850
State,Utah,Medical neglect,2016,Number,34
State,Utah,Neglect,2016,Number,2726
State,Utah,Other/missing maltreatment type,2016,Number,159
State,Utah,Physical abuse,2016,Number,4349
State,Utah,Sexual abuse,2016,Number,1671
State,Utah,Emotional abuse,2017,Number,2806
State,Utah,Medical neglect,2017,Number,46
State,Utah,Neglect,2017,Number,2904
State,Utah,Other/missing maltreatment type,2017,Number,148
State,Utah,Physical abuse,2017,Number,4468
State,Utah,Sexual abuse,2017,Number,1712
State,Utah,Sexual abuse,2020,Percent,0.17
State,Utah,Physical abuse,2020,Percent,0.38
State,Utah,Other/missing maltreatment type,2020,Percent,0.01
State,Utah,Neglect,2020,Percent,0.26
State,Utah,Medical neglect,2020,Percent,0.01
State,Utah,Emotional abuse,2020,Percent,0.37
State,Utah,Emotional abuse,2020,Number,3534
State,Utah,Medical neglect,2020,Number,53
State,Utah,Neglect,2020,Number,2558
State,Utah,Other/missing maltreatment type,2020,Number,142
State,Utah,Physical abuse,2020,Number,3702
State,Utah,Sexual abuse,2020,Number,1650
State,Utah,Emotional abuse,2015,Number,2794
State,Utah,Medical neglect,2015,Number,29
State,Utah,Neglect,2015,Number,2449
State,Utah,Other/missing maltreatment type,2015,Number,506
State,Utah,Physical abuse,2015,Number,3927
State,Utah,Sexual abuse,2015,Number,2023
State,Utah,Emotional abuse,2015,Percent,0.29
State,Utah,Medical neglect,2015,Percent,<.5%
State,Utah,Neglect,2015,Percent,0.26
State,Utah,Other/missing maltreatment type,2015,Percent,0.05
State,Utah,Physical abuse,2015,Percent,0.41
State,Utah,Sexual abuse,2015,Percent,0.21
State,Utah,Sexual abuse,2018,Percent,0.17
State,Utah,Physical abuse,2018,Percent,0.45
State,Utah,Other/missing maltreatment type,2018,Percent,0.02
State,Utah,Neglect,2018,Percent,0.29
State,Utah,Medical neglect,2018,Percent,0.01
State,Utah,Emotional abuse,2018,Percent,0.28
State,Utah,Emotional abuse,2018,Number,2861
State,Utah,Medical neglect,2018,Number,54
State,Utah,Neglect,2018,Number,2918
State,Utah,Other/missing maltreatment type,2018,Number,196
State,Utah,Physical abuse,2018,Number,4550
State,Utah,Sexual abuse,2018,Number,1715
State,Vermont,Emotional abuse,2018,Number,6
State,Vermont,Medical neglect,2018,Number,16
State,Vermont,Neglect,2018,Number,11
State,Vermont,Other/missing maltreatment type,2018,Number,N.R.
State,Vermont,Physical abuse,2018,Number,556
State,Vermont,Sexual abuse,2018,Number,393
State,Vermont,Sexual abuse,2018,Percent,0.41
State,Vermont,Physical abuse,2018,Percent,0.58
State,Vermont,Other/missing maltreatment type,2018,Percent,N.R.
State,Vermont,Neglect,2018,Percent,0.01
State,Vermont,Medical neglect,2018,Percent,0.02
State,Vermont,Emotional abuse,2018,Percent,0.01
State,Vermont,Emotional abuse,2015,Percent,0.01
State,Vermont,Medical neglect,2015,Percent,0.02
State,Vermont,Neglect,2015,Percent,0.02
State,Vermont,Other/missing maltreatment type,2015,Percent,N.R.
State,Vermont,Physical abuse,2015,Percent,0.48
State,Vermont,Sexual abuse,2015,Percent,0.52
State,Vermont,Emotional abuse,2015,Number,7
State,Vermont,Medical neglect,2015,Number,18
State,Vermont,Neglect,2015,Number,22
State,Vermont,Other/missing maltreatment type,2015,Number,N.R.
State,Vermont,Physical abuse,2015,Number,438
State,Vermont,Sexual abuse,2015,Number,472
State,Vermont,Emotional abuse,2020,Number,2
State,Vermont,Medical neglect,2020,Number,11
State,Vermont,Neglect,2020,Number,4
State,Vermont,Other/missing maltreatment type,2020,Number,N.R.
State,Vermont,Physical abuse,2020,Number,394
State,Vermont,Sexual abuse,2020,Number,124
State,Vermont,Sexual abuse,2020,Percent,0.24
State,Vermont,Physical abuse,2020,Percent,0.75
State,Vermont,Other/missing maltreatment type,2020,Percent,N.R.
State,Vermont,Neglect,2020,Percent,0.01
State,Vermont,Medical neglect,2020,Percent,0.02
State,Vermont,Emotional abuse,2020,Percent,<.5%
State,Vermont,Emotional abuse,2017,Number,N.R.
State,Vermont,Medical neglect,2017,Number,11
State,Vermont,Neglect,2017,Number,21
State,Vermont,Other/missing maltreatment type,2017,Number,N.R.
State,Vermont,Physical abuse,2017,Number,508
State,Vermont,Sexual abuse,2017,Number,364
State,Vermont,Emotional abuse,2016,Number,1
State,Vermont,Medical neglect,2016,Number,11
State,Vermont,Neglect,2016,Number,12
State,Vermont,Other/missing maltreatment type,2016,Number,N.R.
State,Vermont,Physical abuse,2016,Number,436
State,Vermont,Sexual abuse,2016,Number,378
State,Vermont,Emotional abuse,2016,Percent,<.5%
State,Vermont,Medical neglect,2016,Percent,0.01
State,Vermont,Neglect,2016,Percent,0.01
State,Vermont,Other/missing maltreatment type,2016,Percent,N.R.
State,Vermont,Physical abuse,2016,Percent,0.53
State,Vermont,Sexual abuse,2016,Percent,0.46
State,Vermont,Emotional abuse,2017,Percent,N.R.
State,Vermont,Medical neglect,2017,Percent,0.01
State,Vermont,Neglect,2017,Percent,0.02
State,Vermont,Other/missing maltreatment type,2017,Percent,N.R.
State,Vermont,Physical abuse,2017,Percent,0.58
State,Vermont,Sexual abuse,2017,Percent,0.42
State,Vermont,Other/missing maltreatment type,2022,Percent,N.R.
State,Vermont,Emotional abuse,2022,Percent,<.5%
State,Vermont,Sexual abuse,2022,Percent,0.39
State,Vermont,Medical neglect,2022,Percent,0.04
State,Vermont,Neglect,2022,Percent,0.03
State,Vermont,Physical abuse,2022,Percent,0.59
State,Vermont,Physical abuse,2022,Number,394
State,Vermont,Neglect,2022,Number,22
State,Vermont,Medical neglect,2022,Number,24
State,Vermont,Sexual abuse,2022,Number,262
State,Vermont,Emotional abuse,2019,Number,14
State,Vermont,Medical neglect,2019,Number,18
State,Vermont,Neglect,2019,Number,25
State,Vermont,Other/missing maltreatment type,2019,Number,N.R.
State,Vermont,Physical abuse,2019,Number,490
State,Vermont,Sexual abuse,2019,Number,336
State,Vermont,Sexual abuse,2019,Percent,0.4
State,Vermont,Physical abuse,2019,Percent,0.58
State,Vermont,Other/missing maltreatment type,2019,Percent,N.R.
State,Vermont,Neglect,2019,Percent,0.03
State,Vermont,Medical neglect,2019,Percent,0.02
State,Vermont,Emotional abuse,2019,Percent,0.02
State,Vermont,Emotional abuse,2022,Number,2
State,Vermont,Other/missing maltreatment type,2022,Number,N.R.
State,Vermont,Sexual abuse,2021,Percent,0.27
State,Vermont,Physical abuse,2021,Percent,0.75
State,Vermont,Other/missing maltreatment type,2021,Percent,N.R.
State,Vermont,Neglect,2021,Percent,0.01
State,Vermont,Medical neglect,2021,Percent,0.03
State,Vermont,Emotional abuse,2021,Percent,0.01
State,Vermont,Emotional abuse,2021,Number,2
State,Vermont,Medical neglect,2021,Number,11
State,Vermont,Neglect,2021,Number,4
State,Vermont,Other/missing maltreatment type,2021,Number,N.R.
State,Vermont,Physical abuse,2021,Number,292
State,Vermont,Sexual abuse,2021,Number,104
State,Virginia,Emotional abuse,2021,Number,65
State,Virginia,Medical neglect,2021,Number,112
State,Virginia,Neglect,2021,Number,3293
State,Virginia,Other/missing maltreatment type,2021,Number,5
State,Virginia,Physical abuse,2021,Number,1192
State,Virginia,Sexual abuse,2021,Number,727
State,Virginia,Sexual abuse,2021,Percent,0.15
State,Virginia,Physical abuse,2021,Percent,0.25
State,Virginia,Other/missing maltreatment type,2021,Percent,<.5%
State,Virginia,Neglect,2021,Percent,0.68
State,Virginia,Medical neglect,2021,Percent,0.02
State,Virginia,Emotional abuse,2021,Percent,0.01
State,Virginia,Sexual abuse,2019,Percent,0.12
State,Virginia,Physical abuse,2019,Percent,0.29
State,Virginia,Other/missing maltreatment type,2019,Percent,N.R.
State,Virginia,Neglect,2019,Percent,0.66
State,Virginia,Medical neglect,2019,Percent,0.02
State,Virginia,Emotional abuse,2019,Percent,0.01
State,Virginia,Emotional abuse,2019,Number,67
State,Virginia,Medical neglect,2019,Number,138
State,Virginia,Neglect,2019,Number,3941
State,Virginia,Other/missing maltreatment type,2019,Number,N.R.
State,Virginia,Physical abuse,2019,Number,1719
State,Virginia,Sexual abuse,2019,Number,738
State,Virginia,Physical abuse,2022,Number,1100
State,Virginia,Neglect,2022,Number,2922
State,Virginia,Medical neglect,2022,Number,81
State,Virginia,Sexual abuse,2022,Number,684
State,Virginia,Emotional abuse,2022,Number,74
State,Virginia,Other/missing maltreatment type,2022,Number,2
State,Virginia,Other/missing maltreatment type,2022,Percent,<.5%
State,Virginia,Emotional abuse,2022,Percent,0.02
State,Virginia,Sexual abuse,2022,Percent,0.16
State,Virginia,Medical neglect,2022,Percent,0.02
State,Virginia,Neglect,2022,Percent,0.66
State,Virginia,Physical abuse,2022,Percent,0.25
State,Virginia,Emotional abuse,2017,Percent,0.01
State,Virginia,Medical neglect,2017,Percent,0.02
State,Virginia,Neglect,2017,Percent,0.66
State,Virginia,Other/missing maltreatment type,2017,Percent,<.5%
State,Virginia,Physical abuse,2017,Percent,0.3
State,Virginia,Sexual abuse,2017,Percent,0.11
State,Virginia,Emotional abuse,2016,Percent,0.01
State,Virginia,Medical neglect,2016,Percent,0.03
State,Virginia,Neglect,2016,Percent,0.64
State,Virginia,Other/missing maltreatment type,2016,Percent,<.5%
State,Virginia,Physical abuse,2016,Percent,0.31
State,Virginia,Sexual abuse,2016,Percent,0.12
State,Virginia,Emotional abuse,2016,Number,78
State,Virginia,Medical neglect,2016,Number,153
State,Virginia,Neglect,2016,Number,3702
State,Virginia,Other/missing maltreatment type,2016,Number,3
State,Virginia,Physical abuse,2016,Number,1779
State,Virginia,Sexual abuse,2016,Number,683
State,Virginia,Emotional abuse,2017,Number,84
State,Virginia,Medical neglect,2017,Number,135
State,Virginia,Neglect,2017,Number,4038
State,Virginia,Other/missing maltreatment type,2017,Number,4
State,Virginia,Physical abuse,2017,Number,1821
State,Virginia,Sexual abuse,2017,Number,675
State,Virginia,Sexual abuse,2020,Percent,0.12
State,Virginia,Physical abuse,2020,Percent,0.27
State,Virginia,Other/missing maltreatment type,2020,Percent,<.5%
State,Virginia,Neglect,2020,Percent,0.68
State,Virginia,Medical neglect,2020,Percent,0.02
State,Virginia,Emotional abuse,2020,Percent,0.02
State,Virginia,Emotional abuse,2020,Number,94
State,Virginia,Medical neglect,2020,Number,125
State,Virginia,Neglect,2020,Number,3740
State,Virginia,Other/missing maltreatment type,2020,Number,3
State,Virginia,Physical abuse,2020,Number,1499
State,Virginia,Sexual abuse,2020,Number,689
State,Virginia,Emotional abuse,2015,Number,69
State,Virginia,Medical neglect,2015,Number,136
State,Virginia,Neglect,2015,Number,3936
State,Virginia,Other/missing maltreatment type,2015,Number,1
State,Virginia,Physical abuse,2015,Number,1810
State,Virginia,Sexual abuse,2015,Number,633
State,Virginia,Emotional abuse,2015,Percent,0.01
State,Virginia,Medical neglect,2015,Percent,0.02
State,Virginia,Neglect,2015,Percent,0.66
State,Virginia,Other/missing maltreatment type,2015,Percent,<.5%
State,Virginia,Physical abuse,2015,Percent,0.3
State,Virginia,Sexual abuse,2015,Percent,0.11
State,Virginia,Sexual abuse,2018,Percent,0.11
State,Virginia,Physical abuse,2018,Percent,0.29
State,Virginia,Other/missing maltreatment type,2018,Percent,<.5%
State,Virginia,Neglect,2018,Percent,0.66
State,Virginia,Medical neglect,2018,Percent,0.02
State,Virginia,Emotional abuse,2018,Percent,0.02
State,Virginia,Emotional abuse,2018,Number,94
State,Virginia,Medical neglect,2018,Number,141
State,Virginia,Neglect,2018,Number,3984
State,Virginia,Other/missing maltreatment type,2018,Number,1
State,Virginia,Physical abuse,2018,Number,1743
State,Virginia,Sexual abuse,2018,Number,689
State,Washington,Emotional abuse,2018,Number,N.R.
State,Washington,Medical neglect,2018,Number,N.R.
State,Washington,Neglect,2018,Number,3491
State,Washington,Other/missing maltreatment type,2018,Number,N.R.
State,Washington,Physical abuse,2018,Number,923
State,Washington,Sexual abuse,2018,Number,523
State,Washington,Sexual abuse,2018,Percent,0.12
State,Washington,Physical abuse,2018,Percent,0.21
State,Washington,Other/missing maltreatment type,2018,Percent,N.R.
State,Washington,Neglect,2018,Percent,0.78
State,Washington,Medical neglect,2018,Percent,N.R.
State,Washington,Emotional abuse,2018,Percent,N.R.
State,Washington,Emotional abuse,2015,Percent,N.R.
State,Washington,Medical neglect,2015,Percent,N.R.
State,Washington,Neglect,2015,Percent,0.79
State,Washington,Other/missing maltreatment type,2015,Percent,N.R.
State,Washington,Physical abuse,2015,Percent,0.2
State,Washington,Sexual abuse,2015,Percent,0.09
State,Washington,Emotional abuse,2015,Number,N.R.
State,Washington,Medical neglect,2015,Number,N.R.
State,Washington,Neglect,2015,Number,4646
State,Washington,Other/missing maltreatment type,2015,Number,N.R.
State,Washington,Physical abuse,2015,Number,1182
State,Washington,Sexual abuse,2015,Number,538
State,Washington,Emotional abuse,2020,Number,N.R.
State,Washington,Medical neglect,2020,Number,N.R.
State,Washington,Neglect,2020,Number,3046
State,Washington,Other/missing maltreatment type,2020,Number,N.R.
State,Washington,Physical abuse,2020,Number,859
State,Washington,Sexual abuse,2020,Number,464
State,Washington,Sexual abuse,2020,Percent,0.12
State,Washington,Physical abuse,2020,Percent,0.22
State,Washington,Other/missing maltreatment type,2020,Percent,N.R.
State,Washington,Neglect,2020,Percent,0.77
State,Washington,Medical neglect,2020,Percent,N.R.
State,Washington,Emotional abuse,2020,Percent,N.R.
